# galuboy patch-array antenna pattern
# N=8  fov_in=50.0  fov_out=70.0  floor=-20.0 dB  G_max=9.03 dBi
# az/el are offsets from boresight in degrees.
az_deg,el_deg,gain_dbi
0,-45,9.031
0,-40,9.031
0,-35,9.031
0,-30,9.031
0,-25,9.031
0,-20,9.031
0,-15,9.031
0,-10,9.031
0,-5,9.031
0,0,9.031
0,5,9.031
0,10,9.031
0,15,9.031
0,20,9.031
0,25,9.031
0,30,9.031
0,35,9.031
0,40,9.031
0,45,9.031
0,50,9.031
0,55,4.779
0,60,-5.485
0,65,-15.749
0,70,-20.000
0,75,-20.000
0,80,-20.000
0,85,-20.000
0,90,-20.000
5,-90,-20.000
5,-85,-20.000
5,-80,-20.000
5,-75,-20.000
5,-70,-20.000
5,-65,-15.749
5,-60,-5.485
5,-55,4.779
5,-50,9.031
5,-45,9.031
5,-40,9.031
5,-35,9.031
5,-30,9.031
5,-25,9.031
5,-20,9.031
5,-15,9.031
5,-10,9.031
5,-5,9.031
5,0,9.031
5,5,9.031
5,10,9.031
5,15,9.031
5,20,9.031
5,25,9.031
5,30,9.031
5,35,9.031
5,40,9.031
5,45,9.031
5,50,9.031
5,55,4.779
5,60,-5.485
5,65,-15.749
5,70,-20.000
5,75,-20.000
5,80,-20.000
5,85,-20.000
5,90,-20.000
10,-90,-20.000
10,-85,-20.000
10,-80,-20.000
10,-75,-20.000
10,-70,-20.000
10,-65,-15.749
10,-60,-5.485
10,-55,4.779
10,-50,9.031
10,-45,9.031
10,-40,9.031
10,-35,9.031
10,-30,9.031
10,-25,9.031
10,-20,9.031
10,-15,9.031
10,-10,9.031
10,-5,9.031
10,0,9.031
10,5,9.031
10,10,9.031
10,15,9.031
10,20,9.031
10,25,9.031
10,30,9.031
10,35,9.031
10,40,9.031
10,45,9.031
10,50,9.031
10,55,4.779
10,60,-5.485
10,65,-15.749
10,70,-20.000
10,75,-20.000
10,80,-20.000
10,85,-20.000
10,90,-20.000
15,-90,-20.000
15,-85,-20.000
15,-80,-20.000
15,-75,-20.000
15,-70,-20.000
15,-65,-15.749
15,-60,-5.485
15,-55,4.779
15,-50,9.031
15,-45,9.031
15,-40,9.031
15,-35,9.031
15,-30,9.031
15,-25,9.031
15,-20,9.031
15,-15,9.031
15,-10,9.031
15,-5,9.031
15,0,9.031
15,5,9.031
15,10,9.031
15,15,9.031
15,20,9.031
15,25,9.031
15,30,9.031
15,35,9.031
15,40,9.031
15,45,9.031
15,50,9.031
15,55,4.779
15,60,-5.485
15,65,-15.749
15,70,-20.000
15,75,-20.000
15,80,-20.000
15,85,-20.000
15,90,-20.000
20,-90,-20.000
20,-85,-20.000
20,-80,-20.000
20,-75,-20.000
20,-70,-20.000
20,-65,-15.749
20,-60,-5.485
20,-55,4.779
20,-50,9.031
20,-45,9.031
20,-40,9.031
20,-35,9.031
20,-30,9.031
20,-25,9.031
20,-20,9.031
20,-15,9.031
20,-10,9.031
20,-5,9.031
20,0,9.031
20,5,9.031
20,10,9.031
20,15,9.031
20,20,9.031
20,25,9.031
20,30,9.031
20,35,9.031
20,40,9.031
20,45,9.031
20,50,9.031
20,55,4.779
20,60,-5.485
20,65,-15.749
20,70,-20.000
20,75,-20.000
20,80,-20.000
20,85,-20.000
20,90,-20.000
25,-90,-20.000
25,-85,-20.000
25,-80,-20.000
25,-75,-20.000
25,-70,-20.000
25,-65,-15.749
25,-60,-5.485
25,-55,4.779
25,-50,9.031
25,-45,9.031
25,-40,9.031
25,-35,9.031
25,-30,9.031
25,-25,9.031
25,-20,9.031
25,-15,9.031
25,-10,9.031
25,-5,9.031
25,0,9.031
25,5,9.031
25,10,9.031
25,15,9.031
25,20,9.031
25,25,9.031
25,30,9.031
25,35,9.031
25,40,9.031
25,45,9.031
25,50,9.031
25,55,4.779
25,60,-5.485
25,65,-15.749
25,70,-20.000
25,75,-20.000
25,80,-20.000
25,85,-20.000
25,90,-20.000
30,-90,-20.000
30,-85,-20.000
30,-80,-20.000
30,-75,-20.000
30,-70,-20.000
30,-65,-15.749
30,-60,-5.485
30,-55,4.779
30,-50,9.031
30,-45,9.031
30,-40,9.031
30,-35,9.031
30,-30,9.031
30,-25,9.031
30,-20,9.031
30,-15,9.031
30,-10,9.031
30,-5,9.031
30,0,9.031
30,5,9.031
30,10,9.031
30,15,9.031
30,20,9.031
30,25,9.031
30,30,9.031
30,35,9.031
30,40,9.031
30,45,9.031
30,50,9.031
30,55,4.779
30,60,-5.485
30,65,-15.749
30,70,-20.000
30,75,-20.000
30,80,-20.000
30,85,-20.000
30,90,-20.000
35,-90,-20.000
35,-85,-20.000
35,-80,-20.000
35,-75,-20.000
35,-70,-20.000
35,-65,-15.749
35,-60,-5.485
35,-55,4.779
35,-50,9.031
35,-45,9.031
35,-40,9.031
35,-35,9.031
35,-30,9.031
35,-25,9.031
35,-20,9.031
35,-15,9.031
35,-10,9.031
35,-5,9.031
35,0,9.031
35,5,9.031
35,10,9.031
35,15,9.031
35,20,9.031
35,25,9.031
35,30,9.031
35,35,9.031
35,40,9.031
35,45,9.031
35,50,9.031
35,55,4.779
35,60,-5.485
35,65,-15.749
35,70,-20.000
35,75,-20.000
35,80,-20.000
35,85,-20.000
35,90,-20.000
40,-90,-20.000
40,-85,-20.000
40,-80,-20.000
40,-75,-20.000
40,-70,-20.000
40,-65,-15.749
40,-60,-5.485
40,-55,4.779
40,-50,9.031
40,-45,9.031
40,-40,9.031
40,-35,9.031
40,-30,9.031
40,-25,9.031
40,-20,9.031
40,-15,9.031
40,-10,9.031
40,-5,9.031
40,0,9.031
40,5,9.031
40,10,9.031
40,15,9.031
40,20,9.031
40,25,9.031
40,30,9.031
40,35,9.031
40,40,9.031
40,45,9.031
40,50,9.031
40,55,4.779
40,60,-5.485
40,65,-15.749
40,70,-20.000
40,75,-20.000
40,80,-20.000
40,85,-20.000
40,90,-20.000
45,-90,-20.000
45,-85,-20.000
45,-80,-20.000
45,-75,-20.000
45,-70,-20.000
45,-65,-15.749
45,-60,-5.485
45,-55,4.779
45,-50,9.031
45,-45,9.031
45,-40,9.031
45,-35,9.031
45,-30,9.031
45,-25,9.031
45,-20,9.031
45,-15,9.031
45,-10,9.031
45,-5,9.031
45,0,9.031
45,5,9.031
45,10,9.031
45,15,9.031
45,20,9.031
45,25,9.031
45,30,9.031
45,35,9.031
45,40,9.031
45,45,9.031
45,50,9.031
45,55,4.779
45,60,-5.485
45,65,-15.749
45,70,-20.000
45,75,-20.000
45,80,-20.000
45,85,-20.000
45,90,-20.000
50,-90,-20.000
50,-85,-20.000
50,-80,-20.000
50,-75,-20.000
50,-70,-20.000
50,-65,-15.749
50,-60,-5.485
50,-55,4.779
50,-50,9.031
50,-45,9.031
50,-40,9.031
50,-35,9.031
50,-30,9.031
50,-25,9.031
50,-20,9.031
50,-15,9.031
50,-10,9.031
50,-5,9.031
50,0,9.031
50,5,9.031
50,10,9.031
50,15,9.031
50,20,9.031
50,25,9.031
50,30,9.031
50,35,9.031
50,40,9.031
50,45,9.031
50,50,9.031
50,55,4.779
50,60,-5.485
50,65,-15.749
50,70,-20.000
50,75,-20.000
50,80,-20.000
50,85,-20.000
50,90,-20.000
55,-90,-20.000
55,-85,-20.000
55,-80,-20.000
55,-75,-20.000
55,-70,-20.000
55,-65,-15.749
55,-60,-5.485
55,-55,4.779
55,-50,4.779
55,-45,4.779
55,-40,4.779
55,-35,4.779
55,-30,4.779
55,-25,4.779
55,-20,4.779
55,-15,4.779
55,-10,4.779
55,-5,4.779
55,0,4.779
55,5,4.779
55,10,4.779
55,15,4.779
55,20,4.779
55,25,4.779
55,30,4.779
55,35,4.779
55,40,4.779
55,45,4.779
55,50,4.779
55,55,4.779
55,60,-5.485
55,65,-15.749
55,70,-20.000
55,75,-20.000
55,80,-20.000
55,85,-20.000
55,90,-20.000
60,-90,-20.000
60,-85,-20.000
60,-80,-20.000
60,-75,-20.000
60,-70,-20.000
60,-65,-15.749
60,-60,-5.485
60,-55,-5.485
60,-50,-5.485
60,-45,-5.485
60,-40,-5.485
60,-35,-5.485
60,-30,-5.485
60,-25,-5.485
60,-20,-5.485
60,-15,-5.485
60,-10,-5.485
60,-5,-5.485
60,0,-5.485
60,5,-5.485
60,10,-5.485
60,15,-5.485
60,20,-5.485
60,25,-5.485
60,30,-5.485
60,35,-5.485
60,40,-5.485
60,45,-5.485
60,50,-5.485
60,55,-5.485
60,60,-5.485
60,65,-15.749
60,70,-20.000
60,75,-20.000
60,80,-20.000
60,85,-20.000
60,90,-20.000
65,-90,-20.000
65,-85,-20.000
65,-80,-20.000
65,-75,-20.000
65,-70,-20.000
65,-65,-15.749
65,-60,-15.749
65,-55,-15.749
65,-50,-15.749
65,-45,-15.749
65,-40,-15.749
65,-35,-15.749
65,-30,-15.749
65,-25,-15.749
65,-20,-15.749
65,-15,-15.749
65,-10,-15.749
65,-5,-15.749
65,0,-15.749
65,5,-15.749
65,10,-15.749
65,15,-15.749
65,20,-15.749
65,25,-15.749
65,30,-15.749
65,35,-15.749
65,40,-15.749
65,45,-15.749
65,50,-15.749
65,55,-15.749
65,60,-15.749
65,65,-15.749
65,70,-20.000
65,75,-20.000
65,80,-20.000
65,85,-20.000
65,90,-20.000
70,-90,-20.000
70,-85,-20.000
70,-80,-20.000
70,-75,-20.000
70,-70,-20.000
70,-65,-20.000
70,-60,-20.000
70,-55,-20.000
70,-50,-20.000
70,-45,-20.000
70,-40,-20.000
70,-35,-20.000
70,-30,-20.000
70,-25,-20.000
70,-20,-20.000
70,-15,-20.000
70,-10,-20.000
70,-5,-20.000
70,0,-20.000
70,5,-20.000
70,10,-20.000
70,15,-20.000
70,20,-20.000
70,25,-20.000
70,30,-20.000
70,35,-20.000
70,40,-20.000
70,45,-20.000
70,50,-20.000
70,55,-20.000
70,60,-20.000
70,65,-20.000
70,70,-20.000
70,75,-20.000
70,80,-20.000
70,85,-20.000
70,90,-20.000
75,-90,-20.000
75,-85,-20.000
75,-80,-20.000
75,-75,-20.000
75,-70,-20.000
75,-65,-20.000
75,-60,-20.000
75,-55,-20.000
75,-50,-20.000
75,-45,-20.000
75,-40,-20.000
75,-35,-20.000
75,-30,-20.000
75,-25,-20.000
75,-20,-20.000
75,-15,-20.000
75,-10,-20.000
75,-5,-20.000
75,0,-20.000
75,5,-20.000
75,10,-20.000
75,15,-20.000
75,20,-20.000
75,25,-20.000
75,30,-20.000
75,35,-20.000
75,40,-20.000
75,45,-20.000
75,50,-20.000
75,55,-20.000
75,60,-20.000
75,65,-20.000
75,70,-20.000
75,75,-20.000
75,80,-20.000
75,85,-20.000
75,90,-20.000
80,-90,-20.000
80,-85,-20.000
80,-80,-20.000
80,-75,-20.000
80,-70,-20.000
80,-65,-20.000
80,-60,-20.000
80,-55,-20.000
80,-50,-20.000
80,-45,-20.000
80,-40,-20.000
80,-35,-20.000
80,-30,-20.000
80,-25,-20.000
80,-20,-20.000
80,-15,-20.000
80,-10,-20.000
80,-5,-20.000
80,0,-20.000
80,5,-20.000
80,10,-20.000
80,15,-20.000
80,20,-20.000
80,25,-20.000
80,30,-20.000
80,35,-20.000
80,40,-20.000
80,45,-20.000
80,50,-20.000
80,55,-20.000
80,60,-20.000
80,65,-20.000
80,70,-20.000
80,75,-20.000
80,80,-20.000
80,85,-20.000
80,90,-20.000
85,-90,-20.000
85,-85,-20.000
85,-80,-20.000
85,-75,-20.000
85,-70,-20.000
85,-65,-20.000
85,-60,-20.000
85,-55,-20.000
85,-50,-20.000
85,-45,-20.000
85,-40,-20.000
85,-35,-20.000
85,-30,-20.000
85,-25,-20.000
85,-20,-20.000
85,-15,-20.000
85,-10,-20.000
85,-5,-20.000
85,0,-20.000
85,5,-20.000
85,10,-20.000
85,15,-20.000
85,20,-20.000
85,25,-20.000
85,30,-20.000
85,35,-20.000
85,40,-20.000
85,45,-20.000
85,50,-20.000
85,55,-20.000
85,60,-20.000
85,65,-20.000
85,70,-20.000
85,75,-20.000
85,80,-20.000
85,85,-20.000
85,90,-20.000
90,-90,-20.000
90,-85,-20.000
90,-80,-20.000
90,-75,-20.000
90,-70,-20.000
90,-65,-20.000
90,-60,-20.000
90,-55,-20.000
90,-50,-20.000
90,-45,-20.000
90,-40,-20.000
90,-35,-20.000
90,-30,-20.000
90,-25,-20.000
90,-20,-20.000
90,-15,-20.000
90,-10,-20.000
90,-5,-20.000
90,0,-20.000
90,5,-20.000
90,10,-20.000
90,15,-20.000
90,20,-20.000
90,25,-20.000
90,30,-20.000
90,35,-20.000
90,40,-20.000
90,45,-20.000
90,50,-20.000
90,55,-20.000
90,60,-20.000
90,65,-20.000
90,70,-20.000
90,75,-20.000
90,80,-20.000
90,85,-20.000
90,90,-20.000
95,-90,-20.000
95,-85,-20.000
95,-80,-20.000
95,-75,-20.000
95,-70,-20.000
95,-65,-20.000
95,-60,-20.000
95,-55,-20.000
95,-50,-20.000
95,-45,-20.000
95,-40,-20.000
95,-35,-20.000
95,-30,-20.000
95,-25,-20.000
95,-20,-20.000
95,-15,-20.000
95,-10,-20.000
95,-5,-20.000
95,0,-20.000
95,5,-20.000
95,10,-20.000
95,15,-20.000
95,20,-20.000
95,25,-20.000
95,30,-20.000
95,35,-20.000
95,40,-20.000
95,45,-20.000
95,50,-20.000
95,55,-20.000
95,60,-20.000
95,65,-20.000
95,70,-20.000
95,75,-20.000
95,80,-20.000
95,85,-20.000
95,90,-20.000
100,-90,-20.000
100,-85,-20.000
100,-80,-20.000
100,-75,-20.000
100,-70,-20.000
100,-65,-20.000
100,-60,-20.000
100,-55,-20.000
100,-50,-20.000
100,-45,-20.000
100,-40,-20.000
100,-35,-20.000
100,-30,-20.000
100,-25,-20.000
100,-20,-20.000
100,-15,-20.000
100,-10,-20.000
100,-5,-20.000
100,0,-20.000
100,5,-20.000
100,10,-20.000
100,15,-20.000
100,20,-20.000
100,25,-20.000
100,30,-20.000
100,35,-20.000
100,40,-20.000
100,45,-20.000
100,50,-20.000
100,55,-20.000
100,60,-20.000
100,65,-20.000
100,70,-20.000
100,75,-20.000
100,80,-20.000
100,85,-20.000
100,90,-20.000
105,-90,-20.000
105,-85,-20.000
105,-80,-20.000
105,-75,-20.000
105,-70,-20.000
105,-65,-20.000
105,-60,-20.000
105,-55,-20.000
105,-50,-20.000
105,-45,-20.000
105,-40,-20.000
105,-35,-20.000
105,-30,-20.000
105,-25,-20.000
105,-20,-20.000
105,-15,-20.000
105,-10,-20.000
105,-5,-20.000
105,0,-20.000
105,5,-20.000
105,10,-20.000
105,15,-20.000
105,20,-20.000
105,25,-20.000
105,30,-20.000
105,35,-20.000
105,40,-20.000
105,45,-20.000
105,50,-20.000
105,55,-20.000
105,60,-20.000
105,65,-20.000
105,70,-20.000
105,75,-20.000
105,80,-20.000
105,85,-20.000
105,90,-20.000
110,-90,-20.000
110,-85,-20.000
110,-80,-20.000
110,-75,-20.000
110,-70,-20.000
110,-65,-20.000
110,-60,-20.000
110,-55,-20.000
110,-50,-20.000
110,-45,-20.000
110,-40,-20.000
110,-35,-20.000
110,-30,-20.000
110,-25,-20.000
110,-20,-20.000
110,-15,-20.000
110,-10,-20.000
110,-5,-20.000
110,0,-20.000
110,5,-20.000
110,10,-20.000
110,15,-20.000
110,20,-20.000
110,25,-20.000
110,30,-20.000
110,35,-20.000
110,40,-20.000
110,45,-20.000
110,50,-20.000
110,55,-20.000
110,60,-20.000
110,65,-20.000
110,70,-20.000
110,75,-20.000
110,80,-20.000
110,85,-20.000
110,90,-20.000
115,-90,-20.000
115,-85,-20.000
115,-80,-20.000
115,-75,-20.000
115,-70,-20.000
115,-65,-20.000
115,-60,-20.000
115,-55,-20.000
115,-50,-20.000
115,-45,-20.000
115,-40,-20.000
115,-35,-20.000
115,-30,-20.000
115,-25,-20.000
115,-20,-20.000
115,-15,-20.000
115,-10,-20.000
115,-5,-20.000
115,0,-20.000
115,5,-20.000
115,10,-20.000
115,15,-20.000
115,20,-20.000
115,25,-20.000
115,30,-20.000
115,35,-20.000
115,40,-20.000
115,45,-20.000
115,50,-20.000
115,55,-20.000
115,60,-20.000
115,65,-20.000
115,70,-20.000
115,75,-20.000
115,80,-20.000
115,85,-20.000
115,90,-20.000
120,-90,-20.000
120,-85,-20.000
120,-80,-20.000
120,-75,-20.000
120,-70,-20.000
120,-65,-20.000
120,-60,-20.000
120,-55,-20.000
120,-50,-20.000
120,-45,-20.000
120,-40,-20.000
120,-35,-20.000
120,-30,-20.000
120,-25,-20.000
120,-20,-20.000
120,-15,-20.000
120,-10,-20.000
120,-5,-20.000
120,0,-20.000
120,5,-20.000
120,10,-20.000
120,15,-20.000
120,20,-20.000
120,25,-20.000
120,30,-20.000
120,35,-20.000
120,40,-20.000
120,45,-20.000
120,50,-20.000
120,55,-20.000
120,60,-20.000
120,65,-20.000
120,70,-20.000
120,75,-20.000
120,80,-20.000
120,85,-20.000
120,90,-20.000
125,-90,-20.000
125,-85,-20.000
125,-80,-20.000
125,-75,-20.000
125,-70,-20.000
125,-65,-20.000
125,-60,-20.000
125,-55,-20.000
125,-50,-20.000
125,-45,-20.000
125,-40,-20.000
125,-35,-20.000
125,-30,-20.000
125,-25,-20.000
125,-20,-20.000
125,-15,-20.000
125,-10,-20.000
125,-5,-20.000
125,0,-20.000
125,5,-20.000
125,10,-20.000
125,15,-20.000
125,20,-20.000
125,25,-20.000
125,30,-20.000
125,35,-20.000
125,40,-20.000
125,45,-20.000
125,50,-20.000
125,55,-20.000
125,60,-20.000
125,65,-20.000
125,70,-20.000
125,75,-20.000
125,80,-20.000
125,85,-20.000
125,90,-20.000
130,-90,-20.000
130,-85,-20.000
130,-80,-20.000
130,-75,-20.000
130,-70,-20.000
130,-65,-20.000
130,-60,-20.000
130,-55,-20.000
130,-50,-20.000
130,-45,-20.000
130,-40,-20.000
130,-35,-20.000
130,-30,-20.000
130,-25,-20.000
130,-20,-20.000
130,-15,-20.000
130,-10,-20.000
130,-5,-20.000
130,0,-20.000
130,5,-20.000
130,10,-20.000
130,15,-20.000
130,20,-20.000
130,25,-20.000
130,30,-20.000
130,35,-20.000
130,40,-20.000
130,45,-20.000
130,50,-20.000
130,55,-20.000
130,60,-20.000
130,65,-20.000
130,70,-20.000
130,75,-20.000
130,80,-20.000
130,85,-20.000
130,90,-20.000
135,-90,-20.000
135,-85,-20.000
135,-80,-20.000
135,-75,-20.000
135,-70,-20.000
135,-65,-20.000
135,-60,-20.000
135,-55,-20.000
135,-50,-20.000
135,-45,-20.000
135,-40,-20.000
135,-35,-20.000
135,-30,-20.000
135,-25,-20.000
135,-20,-20.000
135,-15,-20.000
135,-10,-20.000
135,-5,-20.000
135,0,-20.000
135,5,-20.000
135,10,-20.000
135,15,-20.000
135,20,-20.000
135,25,-20.000
135,30,-20.000
135,35,-20.000
135,40,-20.000
135,45,-20.000
135,50,-20.000
135,55,-20.000
135,60,-20.000
135,65,-20.000
135,70,-20.000
135,75,-20.000
135,80,-20.000
135,85,-20.000
135,90,-20.000
140,-90,-20.000
140,-85,-20.000
140,-80,-20.000
140,-75,-20.000
140,-70,-20.000
140,-65,-20.000
140,-60,-20.000
140,-55,-20.000
140,-50,-20.000
140,-45,-20.000
140,-40,-20.000
140,-35,-20.000
140,-30,-20.000
140,-25,-20.000
140,-20,-20.000
140,-15,-20.000
140,-10,-20.000
140,-5,-20.000
140,0,-20.000
140,5,-20.000
140,10,-20.000
140,15,-20.000
140,20,-20.000
140,25,-20.000
140,30,-20.000
140,35,-20.000
140,40,-20.000
140,45,-20.000
140,50,-20.000
140,55,-20.000
140,60,-20.000
140,65,-20.000
140,70,-20.000
140,75,-20.000
140,80,-20.000
140,85,-20.000
140,90,-20.000
145,-90,-20.000
145,-85,-20.000
145,-80,-20.000
145,-75,-20.000
145,-70,-20.000
145,-65,-20.000
145,-60,-20.000
145,-55,-20.000
145,-50,-20.000
145,-45,-20.000
145,-40,-20.000
145,-35,-20.000
145,-30,-20.000
145,-25,-20.000
145,-20,-20.000
145,-15,-20.000
145,-10,-20.000
145,-5,-20.000
145,0,-20.000
145,5,-20.000
145,10,-20.000
145,15,-20.000
145,20,-20.000
145,25,-20.000
145,30,-20.000
145,35,-20.000
145,40,-20.000
145,45,-20.000
145,50,-20.000
145,55,-20.000
145,60,-20.000
145,65,-20.000
145,70,-20.000
145,75,-20.000
145,80,-20.000
145,85,-20.000
145,90,-20.000
150,-90,-20.000
150,-85,-20.000
150,-80,-20.000
150,-75,-20.000
150,-70,-20.000
150,-65,-20.000
150,-60,-20.000
150,-55,-20.000
150,-50,-20.000
150,-45,-20.000
150,-40,-20.000
150,-35,-20.000
150,-30,-20.000
150,-25,-20.000
150,-20,-20.000
150,-15,-20.000
150,-10,-20.000
150,-5,-20.000
150,0,-20.000
150,5,-20.000
150,10,-20.000
150,15,-20.000
150,20,-20.000
150,25,-20.000
150,30,-20.000
150,35,-20.000
150,40,-20.000
150,45,-20.000
150,50,-20.000
150,55,-20.000
150,60,-20.000
150,65,-20.000
150,70,-20.000
150,75,-20.000
150,80,-20.000
150,85,-20.000
150,90,-20.000
155,-90,-20.000
155,-85,-20.000
155,-80,-20.000
155,-75,-20.000
155,-70,-20.000
155,-65,-20.000
155,-60,-20.000
155,-55,-20.000
155,-50,-20.000
155,-45,-20.000
155,-40,-20.000
155,-35,-20.000
155,-30,-20.000
155,-25,-20.000
155,-20,-20.000
155,-15,-20.000
155,-10,-20.000
155,-5,-20.000
155,0,-20.000
155,5,-20.000
155,10,-20.000
155,15,-20.000
155,20,-20.000
155,25,-20.000
155,30,-20.000
155,35,-20.000
155,40,-20.000
155,45,-20.000
155,50,-20.000
155,55,-20.000
155,60,-20.000
155,65,-20.000
155,70,-20.000
155,75,-20.000
155,80,-20.000
155,85,-20.000
155,90,-20.000
160,-90,-20.000
160,-85,-20.000
160,-80,-20.000
160,-75,-20.000
160,-70,-20.000
160,-65,-20.000
160,-60,-20.000
160,-55,-20.000
160,-50,-20.000
160,-45,-20.000
160,-40,-20.000
160,-35,-20.000
160,-30,-20.000
160,-25,-20.000
160,-20,-20.000
160,-15,-20.000
160,-10,-20.000
160,-5,-20.000
160,0,-20.000
160,5,-20.000
160,10,-20.000
160,15,-20.000
160,20,-20.000
160,25,-20.000
160,30,-20.000
160,35,-20.000
160,40,-20.000
160,45,-20.000
160,50,-20.000
160,55,-20.000
160,60,-20.000
160,65,-20.000
160,70,-20.000
160,75,-20.000
160,80,-20.000
160,85,-20.000
160,90,-20.000
165,-90,-20.000
165,-85,-20.000
165,-80,-20.000
165,-75,-20.000
165,-70,-20.000
165,-65,-20.000
165,-60,-20.000
165,-55,-20.000
165,-50,-20.000
165,-45,-20.000
165,-40,-20.000
165,-35,-20.000
165,-30,-20.000
165,-25,-20.000
165,-20,-20.000
165,-15,-20.000
165,-10,-20.000
165,-5,-20.000
165,0,-20.000
165,5,-20.000
165,10,-20.000
165,15,-20.000
165,20,-20.000
165,25,-20.000
165,30,-20.000
165,35,-20.000
165,40,-20.000
165,45,-20.000
165,50,-20.000
165,55,-20.000
165,60,-20.000
165,65,-20.000
165,70,-20.000
165,75,-20.000
165,80,-20.000
165,85,-20.000
165,90,-20.000
170,-90,-20.000
170,-85,-20.000
170,-80,-20.000
170,-75,-20.000
170,-70,-20.000
170,-65,-20.000
170,-60,-20.000
170,-55,-20.000
170,-50,-20.000
170,-45,-20.000
170,-40,-20.000
170,-35,-20.000
170,-30,-20.000
170,-25,-20.000
170,-20,-20.000
170,-15,-20.000
170,-10,-20.000
170,-5,-20.000
170,0,-20.000
170,5,-20.000
170,10,-20.000
170,15,-20.000
170,20,-20.000
170,25,-20.000
170,30,-20.000
170,35,-20.000
170,40,-20.000
170,45,-20.000
170,50,-20.000
170,55,-20.000
170,60,-20.000
170,65,-20.000
170,70,-20.000
170,75,-20.000
170,80,-20.000
170,85,-20.000
170,90,-20.000
175,-90,-20.000
175,-85,-20.000
175,-80,-20.000
175,-75,-20.000
175,-70,-20.000
175,-65,-20.000
175,-60,-20.000
175,-55,-20.000
175,-50,-20.000
175,-45,-20.000
175,-40,-20.000
175,-35,-20.000
175,-30,-20.000
175,-25,-20.000
175,-20,-20.000
175,-15,-20.000
175,-10,-20.000
175,-5,-20.000
175,0,-20.000
175,5,-20.000
175,10,-20.000
175,15,-20.000
175,20,-20.000
175,25,-20.000
175,30,-20.000
175,35,-20.000
175,40,-20.000
175,45,-20.000
175,50,-20.000
175,55,-20.000
175,60,-20.000
175,65,-20.000
175,70,-20.000
175,75,-20.000
175,80,-20.000
175,85,-20.000
175,90,-20.000
180,-90,-20.000
180,-85,-20.000
180,-80,-20.000
180,-75,-20.000
180,-70,-20.000
180,-65,-20.000
180,-60,-20.000
180,-55,-20.000
180,-50,-20.000
180,-45,-20.000
180,-40,-20.000
180,-35,-20.000
180,-30,-20.000
180,-25,-20.000
180,-20,-20.000
180,-15,-20.000
180,-10,-20.000
180,-5,-20.000
180,0,-20.000
180,5,-20.000
180,10,-20.000
180,15,-20.000
180,20,-20.000
180,25,-20.000
180,30,-20.000
180,35,-20.000
180,40,-20.000
180,45,-20.000
180,50,-20.000
180,55,-20.000
180,60,-20.000
180,65,-20.000
180,70,-20.000
180,75,-20.000
180,80,-20.000
180,85,-20.000
180,90,-20.000
